"p_rgh","p","T","p_rghGrad:0","p_rghGrad:1","p_rghGrad:2","U:0","U:1","U:2","TGrad:0","TGrad:1","TGrad:2","pGrad:0","pGrad:1","pGrad:2","Points:0","Points:1","Points:2"
0.01591062173247337,0.09797901660203934,277.1499938964844,0.000932630617171526,-0.0002474084321875125,4.866840549303131e-17,0,0,0,-521.93017578125,382.2355651855469,8.477735115482166e-13,-0.013159797526896,-9.812630653381348,3.090782990465947e-16,0.009548365138471127,-0.008373691700398922,0
0.01591100916266441,0.09168319404125214,277.1499938964844,0.0009476065752096474,-0.0001582046097610146,4.869684396249089e-17,0,0,0,-564.6876220703125,359.2835388183594,8.400829944882338e-13,-0.01282122638076544,-9.81432056427002,-3.438655649959695e-17,0.01007558777928352,-0.007731270045042038,0
0.01591142639517784,0.08506293594837189,277.1499938964844,0.0009454180835746229,-6.334372301353142e-05,-1.106119405258477e-21,0,0,0,-606.569091796875,332.9009704589844,1.779805878152131e-16,-0.01226245053112507,-9.815949440002441,2.461204278810487e-17,0.01055966410785913,-0.007055741734802723,0
0.01591187529265881,0.07814658433198929,277.1499938964844,0.0009237589547410607,3.485682827886194e-05,-3.893877956466003e-16,0,0,0,-647.0592651367188,303.2375793457031,-6.754122868629642e-12,-0.01149345375597477,-9.817488670349121,-2.270402358413477e-15,0.01099852286279202,-0.00634999992325902,0
0.01591235399246216,0.07096377015113831,277.1499938964844,0.0008806887781247497,0.0001331571838818491,-4.867613135995256e-17,0,0,0,-685.4931640625,270.63818359375,-8.47597708165948e-13,-0.01052771043032408,-9.818912506103516,-1.793450652490112e-16,0.01139028370380402,-0.005617066286504269,0
0.01591286435723305,0.06354524940252304,277.1499938964844,0.0008148268680088222,0.0002273927966598421,-7.301676791727265e-17,0,0,0,-721.1746215820312,235.4140625,-1.266034369354352e-12,-0.009382037445902824,-9.820198059082031,-3.498317540565185e-16,0.01173327025026083,-0.004860079381614923,0
0.01591340452432632,0.05592278763651848,277.1499938964844,0.0007262560538947582,0.0003132814017590135,2.190613284150221e-16,0,0,0,-753.8585205078125,197.5849304199219,3.797627576990203e-12,-0.00807640515267849,-9.821323394775391,7.183278261662263e-16,0.01202601287513971,-0.004082281142473221,0
0.01591396890580654,0.04812902584671974,277.1499938964844,0.0006160766934044659,0.0003878640418406576,7.16884496671548e-26,0,0,0,-783.683349609375,156.7704315185547,1.242062984639872e-21,-0.00663353456184268,-9.822270393371582,2.307955559263141e-25,0.01226725801825523,-0.003287001978605986,0
0.0159145575016737,0.04019733890891075,277.1499938964844,0.0004856627783738077,0.0004495356406550854,-1.703808493937699e-16,0,0,0,-810.767822265625,112.5685577392578,-2.952985729207103e-12,-0.005078244488686323,-9.823022842407227,-5.657105414606897e-16,0.01245597284287214,-0.002477647038176656,0
0.01591516472399235,0.03216168656945229,277.1499938964844,0.0003370955819264054,0.000496226130053401,3.651311543174013e-17,0,0,0,-835.0111083984375,65.26567840576172,6.326984834485738e-13,-0.003436482511460781,-9.823565483093262,8.269100914054983e-17,0.01259134989231825,-0.001657682587392628,0
0.01591578871011734,0.02405647933483124,277.1499938964844,0.0001727450580801815,0.0005246390937827528,1.217095355337049e-17,0,0,0,-855.9640502929688,15.66503238677979,2.119434049921085e-13,-0.001735418103635311,-9.82388973236084,2.150569503783753e-17,0.01267280802130699,-0.0008306197123602033,0
0.01593119278550148,0.3441630899906158,273.1000061035156,-0.0002910666808020324,-0.0003361910930834711,0,0,0,0,3.316834408906288e-05,3.439943611738272e-05,0,0.008237361907958984,-9.809213638305664,0,0.03819346055388451,-0.03349476680159569,0.001000000047497451
0.01592976227402687,0.3189800381660461,273.1000061035156,-0.0002616889250930399,-0.000347295223036781,-2.182894564069468e-16,0,0,0,3.103261406067759e-05,3.771995034185238e-05,-3.742525386818407e-12,0.008047226816415787,-9.808120727539062,-4.007705896747621e-15,0.04030235111713409,-0.03092508018016815,0.001000000047497451
0.01592836901545525,0.2924992740154266,273.1000061035156,-0.0002308704133611172,-0.0003537552838679403,-1.867514359851033e-20,0,0,0,2.660628888406791e-05,3.861788718495518e-05,-2.458985817889241e-21,0.007716360967606306,-9.807062149047852,-1.8503580316558e-16,0.04223865643143654,-0.02822296693921089,0.001000000047497451
